name,category,types,rating,review,city,lat,lng,review_count,review_avg_rating,user_ratings_total,interest_scores_json,interest_tags,interest_tag_count,interest_tags_json,intent_scores_json,intent_tags,intent_tag_count,intent_tags_json,clean_interest_tags,clean_interest_tag_count,clean_interest_tags_json,clean_intent_tags,clean_intent_tag_count,clean_intent_tags_json
Abdul Gafoor Masjid,mosque,mosque | place_of_worship | point_of_interest | establishment,4.9,,bengaluru,12.9855643,77.59854109999999,0,4.9,1022,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Quddus Saheb Eidgah,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,bengaluru,12.9946607,77.60221229999999,0,4.8,976,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Eidgah & Masjid Jayanagar 4th Block,mosque,mosque | place_of_worship | point_of_interest | establishment,4.6,,bengaluru,12.928526,77.5852713,0,4.6,967,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-E-Askari (Shia),mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,bengaluru,12.9636245,77.6064335,0,4.8,854,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Makkah Masjid,mosque,mosque | place_of_worship | point_of_interest | establishment,4.6,,bengaluru,12.9552141,77.61451939999999,0,4.6,709,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid E Islamia,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,bengaluru,12.927816,77.59375639999999,0,4.8,654,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid e Ateeq,mosque,mosque | place_of_worship | point_of_interest | establishment,4.7,,bengaluru,12.9447034,77.5944108,0,4.7,643,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid e Munawara,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,bengaluru,12.9241445,77.6043603,0,4.8,639,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid Salafiyah,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,bengaluru,12.9211033,77.6019656,0,4.8,585,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-E-Minhaj,mosque,mosque | place_of_worship | point_of_interest | establishment,4.7,,bengaluru,12.9110786,77.5621209,0,4.7,575,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
johur uddin,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,bengaluru,12.9715917,77.5944902,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Ramesh Dahiya,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,bengaluru,12.9510199,77.595263,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Cartoon,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,bengaluru,12.923413,77.5762155,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Eng 707,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,bengaluru,12.9388014,77.61043529999999,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
God's House,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,bengaluru,13.0098825,77.6184335,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Orion Mall,shopping mall,shopping_mall | point_of_interest | establishment,4.5,,bengaluru,13.011023,77.55471519999999,0,4.5,196644,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Mantri Square Mall,shopping mall,shopping_mall | point_of_interest | establishment,4.4,,bengaluru,12.9916302,77.5711719,0,4.4,147831,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Nexus Mall Koramangala,shopping mall,shopping_mall | point_of_interest | establishment,4.4,,bengaluru,12.934692,77.6111212,0,4.4,139059,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
UB City,shopping mall,shopping_mall | point_of_interest | establishment,4.5,,bengaluru,12.9716428,77.5959367,0,4.5,68466,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Gopalan Innovation Mall,shopping mall,shopping_mall | movie_theater | point_of_interest | establishment,4.0,,bengaluru,12.9144032,77.59958150000001,0,4.0,52157,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
GT World Mall - Bengaluru,shopping mall,shopping_mall | point_of_interest | establishment,4.3,,bengaluru,12.9738099,77.5515904,0,4.3,48099,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Gopalan Arcade Mall,shopping mall,shopping_mall | bowling_alley | movie_theater | cafe | grocery_or_supermarket | store | food | point_of_interest | establishment,4.0,,bengaluru,12.9359899,77.5177757,0,4.0,45164,"{""shopping"": 1.0, ""food"": 0.52}",food | shopping,2,"[""food"", ""shopping""]","{""cafe stop"": 0.67, ""street shopping"": 0.67, ""local shopping"": 0.67}",cafe stop | local shopping | street shopping,3,"[""cafe stop"", ""local shopping"", ""street shopping""]",food | shopping,2,"[""food"", ""shopping""]",cafe stop | local shopping | street shopping,3,"[""cafe stop"", ""local shopping"", ""street shopping""]"
1 MG - Lido Mall,shopping mall,shopping_mall | point_of_interest | establishment,4.0,,bengaluru,12.9734662,77.6204084,0,4.0,38933,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
ETA Mall,shopping mall,shopping_mall | point_of_interest | establishment,3.9,,bengaluru,12.9656357,77.5618257,0,3.9,34729,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Jayanagar Shopping Complex,shopping mall,shopping_mall | point_of_interest | establishment,4.2,,bengaluru,12.9389444,77.5840747,0,4.2,23689,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Gopalan Mall Sirsi Circle,shopping mall,shopping_mall | movie_theater | clothing_store | shoe_store | grocery_or_supermarket | store | restaurant | food | point_of_interest | establishment,4.1,,bengaluru,12.9582639,77.55354059999999,0,4.1,18037,"{""shopping"": 1.0, ""food"": 0.52}",food | shopping,2,"[""food"", ""shopping""]","{""street shopping"": 0.67, ""local shopping"": 0.67, ""fashion shopping"": 0.67}",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]",food | shopping,2,"[""food"", ""shopping""]",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]"
BDA Shopping Complex Koramangala,shopping mall,shopping_mall | point_of_interest | establishment,3.7,,bengaluru,12.930627,77.6225267,0,3.7,16799,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Ajaz Ahmed,shopping mall,shopping_mall | movie_theater | point_of_interest | establishment,3.2,,bengaluru,12.9676153,77.575008,0,3.2,15529,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
"POTHYS - Kasturba Nagar, Bengaluru",clothing store,clothing_store | shopping_mall | grocery_or_supermarket | food | point_of_interest | store | establishment,4.9,,bengaluru,12.956214,77.54775769999999,0,4.9,14072,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""street shopping"": 0.67, ""local shopping"": 0.67, ""fashion shopping"": 0.67}",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]",shopping,1,"[""shopping""]",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]"
Lifestyle Stores,shopping mall,shopping_mall | clothing_store | shoe_store | store | point_of_interest | establishment,4.2,,bengaluru,12.9375971,77.62812199999999,0,4.2,13237,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
BDA Complex Banashankari,shopping mall,shopping_mall | point_of_interest | establishment,4.2,,bengaluru,12.9255724,77.56486009999999,0,4.2,12644,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Safina Plaza,shopping mall,shopping_mall | point_of_interest | establishment,4.0,,bengaluru,12.9797318,77.6068566,0,4.0,9993,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Avenue Book Centre,book store,book_store | shopping_mall | store | point_of_interest | establishment,4.0,,bengaluru,12.9712414,77.5804419,0,4.0,9104,"{""shopping"": 0.64}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Golden Heights,shopping mall,shopping_mall | point_of_interest | establishment,4.0,,bengaluru,12.9829609,77.55969639999999,0,4.0,8948,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""jewelry shopping"": 0.67}",jewelry shopping,1,"[""jewelry shopping""]",shopping,1,"[""shopping""]",jewelry shopping,1,"[""jewelry shopping""]"
Spar Hypermarket,shopping mall,shopping_mall | supermarket | grocery_or_supermarket | food | point_of_interest | store | establishment,4.1,,bengaluru,12.991797,77.57043689999999,0,4.1,8354,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""street shopping"": 0.67, ""local shopping"": 0.67}",local shopping | street shopping,2,"[""local shopping"", ""street shopping""]",shopping,1,"[""shopping""]",local shopping | street shopping,2,"[""local shopping"", ""street shopping""]"
Dr.M.G.R. and Dr.J.Jayalalitha Memorial,park,park | tourist_attraction | point_of_interest | establishment,4.3,,chennai,13.0646502,80.2838605,0,4.3,37842,"{""nature"": 0.96}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Arulmigu Vadapalani Murugan Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,chennai,13.0530165,80.2137596,0,4.7,31859,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
"Semmozhi Poonga - Chennai, Tamilnadu",tourist attraction,tourist_attraction | park | point_of_interest | establishment,4.1,,chennai,13.0505371,80.2514128,0,4.1,29159,{},,0,[],{},,0,[],,0,[],,0,[]
Arulmigu Sri Parthasarathyswamy Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,chennai,13.0538093,80.2769534,0,4.7,28103,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Marina Beach,tourist attraction,tourist_attraction | point_of_interest | establishment,4.4,,chennai,13.0471263,80.2824339,0,4.4,23059,{},,0,[],{},,0,[],,0,[],,0,[]
Chennai Lighthouse,tourist attraction,tourist_attraction | museum | point_of_interest | establishment,4.5,,chennai,13.0397354,80.2792984,0,4.5,20930,"{""history"": 0.7, ""art"": 0.55}",art | history,2,"[""art"", ""history""]","{""museum visit"": 0.67}",museum visit,1,"[""museum visit""]",art | history,2,"[""art"", ""history""]",museum visit,1,"[""museum visit""]"
Government Museum Chennai,museum,museum | tourist_attraction | point_of_interest | establishment,4.3,,chennai,13.0697641,80.2570356,0,4.3,19623,"{""culture"": 0.81, ""history"": 1.0, ""art"": 0.93}",art | culture | history,3,"[""art"", ""culture"", ""history""]","{""museum visit"": 0.67}",museum visit,1,"[""museum visit""]",art | culture | history,3,"[""art"", ""culture"", ""history""]",museum visit,1,"[""museum visit""]"
"Sri Venkateswara Swamy Temple, Tirumala Tirupati Devasthanam",hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,chennai,13.0359112,80.2365138,0,4.7,19550,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Panagal Park,park,park | tourist_attraction | point_of_interest | establishment,4.1,,chennai,13.0412089,80.2332009,0,4.1,19241,"{""nature"": 0.9}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Mahatma Gandhi Statue,tourist attraction,tourist_attraction | point_of_interest | establishment,4.5,,chennai,13.0433151,80.28002029999999,0,4.5,15543,{},,0,[],{},,0,[],,0,[],,0,[]
Kalikambal Kamadeswarar Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.8,,chennai,13.0945949,80.2891805,0,4.8,13477,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Vivekananda House,museum,museum | tourist_attraction | point_of_interest | establishment,4.5,,chennai,13.0494675,80.2803374,0,4.5,10210,"{""culture"": 0.85, ""history"": 1.0, ""art"": 0.97}",art | culture | history,3,"[""art"", ""culture"", ""history""]","{""museum visit"": 0.67}",museum visit,1,"[""museum visit""]",art | culture | history,3,"[""art"", ""culture"", ""history""]",museum visit,1,"[""museum visit""]"
Puratchi Thalaivi Dr. J. Jayalalithaa Memorial,tourist attraction,tourist_attraction | park | point_of_interest | establishment,4.3,,chennai,13.0641773,80.28574909999999,0,4.3,9511,"{""nature"": 0.54}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Chetpet Ecopark,park,park | tourist_attraction | point_of_interest | establishment,4.3,,chennai,13.0767297,80.24108360000001,0,4.3,9234,"{""nature"": 0.96}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Kandhakottam Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,chennai,13.0860483,80.27915349999999,0,4.7,6983,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Jeeva Park,park,park | tourist_attraction | point_of_interest | establishment,4.3,,chennai,13.0439662,80.2377935,0,4.3,6538,"{""nature"": 0.96}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Fort St. George Museum,museum,museum | tourist_attraction | point_of_interest | establishment,4.3,,chennai,13.0806383,80.2876185,0,4.3,6036,"{""culture"": 0.81, ""history"": 1.0, ""art"": 0.93}",art | culture | history,3,"[""art"", ""culture"", ""history""]","{""museum visit"": 0.67, ""heritage site"": 0.67}",heritage site | museum visit,2,"[""heritage site"", ""museum visit""]",art | culture | history,3,"[""art"", ""culture"", ""history""]",heritage site | museum visit,2,"[""heritage site"", ""museum visit""]"
Perarignar Anna Memorial,tourist attraction,tourist_attraction | park | point_of_interest | establishment,4.3,,chennai,13.0654523,80.28552619999999,0,4.3,4356,"{""nature"": 0.54}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Anna Nagar Ayyappa Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.8,,chennai,13.0851268,80.21313649999999,0,4.8,3816,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
A Cube,electronics store,electronics_store | tourist_attraction | point_of_interest | store | establishment,4.0,,chennai,13.0926176,80.2918948,0,4.0,3057,{},,0,[],{},,0,[],,0,[],,0,[]
Arulmigu Mundagakanni Amman Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,chennai,13.0376933,80.2709817,0,4.7,2744,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Walajah Big Mosque,mosque,mosque | tourist_attraction | place_of_worship | point_of_interest | establishment,4.8,,chennai,13.06378,80.2725419,0,4.8,2657,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Madras Kali Bari temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,chennai,13.0445377,80.22125810000001,0,4.7,2514,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sri Chenna Kesava Perumal Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.5,,chennai,13.0884033,80.28053229999999,0,4.5,2328,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
My Ladys Garden,park,park | tourist_attraction | point_of_interest | establishment,4.2,,chennai,13.0882587,80.272204,0,4.2,2197,"{""nature"": 1.0}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Our Lady of Lourdes Shrine,tourist attraction,tourist_attraction | church | place_of_worship | point_of_interest | establishment,4.7,,chennai,13.1090791,80.241058,0,4.7,2085,"{""culture"": 0.66}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
