name,category,rating,sentiment,city,lat,lng,review_count,review_avg_rating,user_ratings_total,has_review,review_length,popularity_signal
Sri Sai Baba Temple,hindu temple,4.7,0.5,hyderabad,17.4273894,78.5050902,0,4.7,1062,0,0,6.96885
Ayyappa Devasthanam Mettuguda,hindu temple,4.8,0.5,hyderabad,17.4340595,78.5176634,0,4.8,1057,0,0,6.964136
Sri Kanaka Durga Nagalakshmi Devalayam,hindu temple,4.8,0.5,hyderabad,17.4008355,78.4759274,0,4.8,1005,0,0,6.913737
Sri Subrahmanya Swamy Temple,hindu temple,4.7,0.5,hyderabad,17.4477212,78.50545290000001,0,4.7,936,0,0,6.842683
Ayyappa Swamy Aalayam,hindu temple,4.6,0.5,hyderabad,17.3969842,78.51590279999999,0,4.6,791,0,0,6.674561
Guruvayur Sri Krishna Mandiram,hindu temple,4.8,0.5,hyderabad,17.397171,78.5170517,0,4.8,785,0,0,6.666957
Sai Baba Temple,hindu temple,4.6,0.5,hyderabad,17.3863575,78.4397288,0,4.6,785,0,0,6.666957
Shirdi Sai Baba Temple,hindu temple,4.7,0.5,hyderabad,17.43449649999999,78.4468708,0,4.7,717,0,0,6.57647
Masjid-e-Azizia,mosque,4.8,0.5,hyderabad,17.3958248,78.4428313,0,4.8,3279,0,0,8.095599
Shahi Masjid (Royal Mosque) Bagh -e- aam,mosque,4.9,0.5,hyderabad,17.400595,78.4690316,0,4.9,987,0,0,6.895683
Masjid-e-Quba مسجدِ قبا,mosque,4.9,0.5,hyderabad,17.3915426,78.4266275,0,4.9,974,0,0,6.882437
Jamia Masjid Siddiambar Bazar,mosque,4.3,0.5,hyderabad,17.3762644,78.4751084,0,4.3,945,0,0,6.852243
Masjid-e-Mohammadia,mosque,4.8,0.5,hyderabad,17.3773408,78.4264512,0,4.8,722,0,0,6.583409
Masjid-E-Taqwa,mosque,4.8,0.5,hyderabad,17.4034933,78.4160473,0,4.8,697,0,0,6.548219
Masjid e Mohammadia,mosque,4.7,0.5,hyderabad,17.3702626,78.5142362,0,4.7,685,0,0,6.530878
Masjid-e-Kausar,mosque,4.7,0.5,hyderabad,17.4173105,78.515716,0,4.7,680,0,0,6.523562
Idar-e-Milia Masjid,mosque,4.8,0.5,hyderabad,17.3771463,78.49808159999999,0,4.8,643,0,0,6.467699
Masjid-e-Jahan Ara,mosque,4.8,0.5,hyderabad,17.3961575,78.44842489999999,0,4.8,604,0,0,6.405228
Madina Masjid,mosque,4.2,0.5,hyderabad,17.4342508,78.504075,0,4.2,559,0,0,6.327937
Jamia Masjid,mosque,4.7,0.5,hyderabad,17.4364052,78.4892065,0,4.7,548,0,0,6.308098
Jama Masjid Aliya,mosque,4.8,0.5,hyderabad,17.3969107,78.4749724,0,4.8,540,0,0,6.293419
Madeena Masjid,mosque,4.8,0.5,hyderabad,17.3924328,78.4325396,0,4.8,513,0,0,6.242223
Masjid-e-Baqi,mosque,4.9,0.5,hyderabad,17.4072772,78.4458515,0,4.9,456,0,0,6.124683
Dargha Hazrat Nirale Shah Baba RA,synagogue,5.0,0.5,hyderabad,17.3558157,78.4352969,0,5.0,1,0,0,0.693147
Finus naze,synagogue,5.0,0.5,hyderabad,17.4218907,78.4321588,0,5.0,1,0,0,0.693147
Venkatram puram masjid road,synagogue,0.0,0.5,hyderabad,17.3874659,78.4924474,0,0.0,0,0,0,0.0
Hari Hara boys hostel,synagogue,0.0,0.5,hyderabad,17.3710041,78.53095449999999,0,0.0,0,0,0,0.0
Prince kirana general Store,synagogue,0.0,0.5,hyderabad,17.443962,78.464843,0,0.0,0,0,0,0.0
फैक्ट्री कर्नाटक मिल प्रो,synagogue,0.0,0.5,hyderabad,17.4422929,78.4688011,0,0.0,0,0,0,0.0
Nikil,synagogue,0.0,0.5,hyderabad,17.452753,78.492361,0,0.0,0,0,0,0.0
Emmaus JY Boys,synagogue,0.0,0.5,hyderabad,17.4403677,78.50358430000001,0,0.0,0,0,0,0.0
GVK One Mall,shopping mall,4.3,0.5,hyderabad,17.4192427,78.448484,0,4.3,73272,0,0,11.201947
INOX GVK One,movie theater,4.3,0.5,hyderabad,17.4195273,78.4485986,0,4.3,28804,0,0,10.268304
City Center Mall,shopping mall,4.2,0.5,hyderabad,17.4150974,78.4488686,0,4.2,26018,0,0,10.166582
Aziz Plaza,shopping mall,4.1,0.5,hyderabad,17.3756513,78.47353640000001,0,4.1,22352,0,0,10.014716
MCube Mall,shopping mall,4.0,0.5,hyderabad,17.3717233,78.4297149,0,4.0,13511,0,0,9.511333
R.S. Brothers,shopping mall,4.0,0.5,hyderabad,17.432298,78.447636,0,4.0,13212,0,0,9.488956
South India Shopping Mall Textile & Jewellery - Ameerpet,clothing store,4.0,0.5,hyderabad,17.435323,78.44536070000001,0,4.0,12236,0,0,9.412219
KLM Fashion Mall,shopping mall,3.9,0.5,hyderabad,17.4319984,78.4478577,0,3.9,11591,0,0,9.35807
CMR Shopping Mall,shopping mall,4.8,0.5,hyderabad,17.4513962,78.5328215,0,4.8,11542,0,0,9.353834
CMR Family Mall,shopping mall,4.5,0.5,hyderabad,17.4418938,78.4957451,0,4.5,11359,0,0,9.337854
Max,shopping mall,4.0,0.5,hyderabad,17.3943084,78.4415006,0,4.0,10711,0,0,9.27912
Max,shopping mall,4.0,0.5,hyderabad,17.4007057,78.4867245,0,4.0,7215,0,0,8.884056
Next Galleria Mall Musarambagh,shopping mall,4.3,0.5,hyderabad,17.3716094,78.5097998,0,4.3,7136,0,0,8.873048
Pvt market kothapet dilsukhnagar Hyderabad 500035,shopping mall,4.1,0.5,hyderabad,17.367185,78.53851759999999,0,4.1,6915,0,0,8.841593
The Chennai Shopping Mall - Patny Center,shopping mall,4.1,0.5,hyderabad,17.440306,78.4946757,0,4.1,6611,0,0,8.796641
RS Brothers-Mehdipatnam,shopping mall,3.9,0.5,hyderabad,17.3947753,78.4364281,0,3.9,5878,0,0,8.679142
Nagari Market,shopping mall,4.0,0.5,hyderabad,17.3746652,78.4729846,0,4.0,5858,0,0,8.675734
